timestamp_shifted,VADER_Positive,VADER_Neutral,VADER_Negative,Timestamp
2024-12-23 15:20:00,0.0,0.0,0.0,2024-12-23 15:25:00
2024-12-23 15:25:00,0.107,0.793,0.1,2024-12-23 15:30:00
2024-12-23 15:30:00,0.097,0.811,0.092,2024-12-23 15:35:00
2024-12-23 15:35:00,0.0,0.0,0.0,2024-12-23 15:40:00
2024-12-23 15:40:00,0.0,0.0,0.0,2024-12-23 15:45:00
2024-12-23 15:45:00,0.0,0.0,0.0,2024-12-23 15:50:00
2024-12-23 15:50:00,0.08,0.896,0.024,2024-12-23 15:55:00
2024-12-24 09:25:00,0.1376271186440678,0.827864406779661,0.0344915254237288,2024-12-24 09:30:00
2024-12-24 09:30:00,0.0,0.0,0.0,2024-12-24 09:35:00
2024-12-24 09:35:00,0.193,0.765,0.043,2024-12-24 09:40:00
2024-12-24 09:40:00,0.0,0.0,0.0,2024-12-24 09:45:00
2024-12-24 09:45:00,0.0,0.0,0.0,2024-12-24 09:50:00
2024-12-24 09:50:00,0.0,0.0,0.0,2024-12-24 09:55:00
2024-12-24 09:55:00,0.0,0.0,0.0,2024-12-24 10:00:00
2024-12-24 10:00:00,0.0,0.0,0.0,2024-12-24 10:05:00
2024-12-24 10:05:00,0.0,0.0,0.0,2024-12-24 10:10:00
2024-12-24 10:10:00,0.0,0.0,0.0,2024-12-24 10:15:00
2024-12-24 10:15:00,0.0,0.0,0.0,2024-12-24 10:20:00
2024-12-24 10:20:00,0.0,1.0,0.0,2024-12-24 10:25:00
2024-12-24 10:25:00,0.0,0.0,0.0,2024-12-24 10:30:00
2024-12-24 10:30:00,0.0,0.0,0.0,2024-12-24 10:35:00
2024-12-24 10:35:00,0.183,0.809,0.008,2024-12-24 10:40:00
2024-12-24 10:40:00,0.0,0.0,0.0,2024-12-24 10:45:00
2024-12-24 10:45:00,0.0,0.0,0.0,2024-12-24 10:50:00
2024-12-24 10:50:00,0.0,0.0,0.0,2024-12-24 10:55:00
2024-12-24 10:55:00,0.0,0.0,0.0,2024-12-24 11:00:00
2024-12-24 11:00:00,0.248,0.696,0.056,2024-12-24 11:05:00
2024-12-24 11:05:00,0.0,0.0,0.0,2024-12-24 11:10:00
2024-12-24 11:10:00,0.0,0.0,0.0,2024-12-24 11:15:00
2024-12-24 11:15:00,0.0,0.0,0.0,2024-12-24 11:20:00
2024-12-24 11:20:00,0.0,0.0,0.0,2024-12-24 11:25:00
2024-12-24 11:25:00,0.0,0.0,0.0,2024-12-24 11:30:00
2024-12-24 11:30:00,0.0,0.0,0.0,2024-12-24 11:35:00
2024-12-24 11:35:00,0.11,0.89,0.0,2024-12-24 11:40:00
2024-12-24 11:40:00,0.0,0.0,0.0,2024-12-24 11:45:00
2024-12-24 11:45:00,0.141,0.769,0.09,2024-12-24 11:50:00
2024-12-24 11:50:00,0.0,0.0,0.0,2024-12-24 11:55:00
2024-12-24 11:55:00,0.0,0.0,0.0,2024-12-24 12:00:00
2024-12-24 12:00:00,0.0,0.0,0.0,2024-12-24 12:05:00
2024-12-24 12:05:00,0.0,0.0,0.0,2024-12-24 12:10:00
2024-12-24 12:10:00,0.0,0.0,0.0,2024-12-24 12:15:00
2024-12-24 12:15:00,0.0,0.0,0.0,2024-12-24 12:20:00
2024-12-24 12:20:00,0.059,0.924,0.018,2024-12-24 12:25:00
2024-12-24 12:25:00,0.0,0.0,0.0,2024-12-24 12:30:00
2024-12-24 12:30:00,0.0,0.0,0.0,2024-12-24 12:35:00
2024-12-24 12:35:00,0.0,0.0,0.0,2024-12-24 12:40:00
2024-12-24 12:40:00,0.0,0.0,0.0,2024-12-24 12:45:00
2024-12-24 12:45:00,0.0,0.0,0.0,2024-12-24 12:50:00
2024-12-24 12:50:00,0.0,0.0,0.0,2024-12-24 12:55:00
2024-12-26 09:25:00,0.1597943925233644,0.8044018691588785,0.035803738317757,2024-12-26 09:30:00
2024-12-26 09:30:00,0.1613333333333333,0.8286666666666666,0.0103333333333333,2024-12-26 09:35:00
2024-12-26 09:35:00,0.0,0.0,0.0,2024-12-26 09:40:00
2024-12-26 09:40:00,0.0,0.0,0.0,2024-12-26 09:45:00
2024-12-26 09:45:00,0.0,0.0,0.0,2024-12-26 09:50:00
2024-12-26 09:50:00,0.0,0.0,0.0,2024-12-26 09:55:00
2024-12-26 09:55:00,0.0,0.0,0.0,2024-12-26 10:00:00
2024-12-26 10:00:00,0.0,0.0,0.0,2024-12-26 10:05:00
2024-12-26 10:05:00,0.042,0.918,0.04,2024-12-26 10:10:00
2024-12-26 10:10:00,0.0,0.0,0.0,2024-12-26 10:15:00
2024-12-26 10:15:00,0.0,0.0,0.0,2024-12-26 10:20:00
2024-12-26 10:20:00,0.0,0.0,0.0,2024-12-26 10:25:00
2024-12-26 10:25:00,0.0,0.0,0.0,2024-12-26 10:30:00
2024-12-26 10:30:00,0.0,0.0,0.0,2024-12-26 10:35:00
2024-12-26 10:35:00,0.046,0.944,0.01,2024-12-26 10:40:00
2024-12-26 10:40:00,0.0,0.0,0.0,2024-12-26 10:45:00
2024-12-26 10:45:00,0.0,0.0,0.0,2024-12-26 10:50:00
2024-12-26 10:50:00,0.0,0.0,0.0,2024-12-26 10:55:00
2024-12-26 10:55:00,0.0,0.0,0.0,2024-12-26 11:00:00
2024-12-26 11:00:00,0.0,0.0,0.0,2024-12-26 11:05:00
2024-12-26 11:05:00,0.0,0.0,0.0,2024-12-26 11:10:00
2024-12-26 11:10:00,0.0,0.0,0.0,2024-12-26 11:15:00
2024-12-26 11:15:00,0.0,0.0,0.0,2024-12-26 11:20:00
2024-12-26 11:20:00,0.0,0.0,0.0,2024-12-26 11:25:00
2024-12-26 11:25:00,0.0,0.0,0.0,2024-12-26 11:30:00
2024-12-26 11:30:00,0.0,0.0,0.0,2024-12-26 11:35:00
2024-12-26 11:35:00,0.0,0.0,0.0,2024-12-26 11:40:00
2024-12-26 11:40:00,0.169,0.795,0.036,2024-12-26 11:45:00
2024-12-26 11:45:00,0.0,0.0,0.0,2024-12-26 11:50:00
2024-12-26 11:50:00,0.0,0.0,0.0,2024-12-26 11:55:00
2024-12-26 11:55:00,0.0,0.0,0.0,2024-12-26 12:00:00
2024-12-26 12:00:00,0.203,0.763,0.034,2024-12-26 12:05:00
2024-12-26 12:05:00,0.0,0.0,0.0,2024-12-26 12:10:00
2024-12-26 12:10:00,0.0,0.0,0.0,2024-12-26 12:15:00
2024-12-26 12:15:00,0.0,0.0,0.0,2024-12-26 12:20:00
2024-12-26 12:20:00,0.0,0.0,0.0,2024-12-26 12:25:00
2024-12-26 12:25:00,0.0,0.0,0.0,2024-12-26 12:30:00
2024-12-26 12:30:00,0.0,0.0,0.0,2024-12-26 12:35:00
2024-12-26 12:35:00,0.0,0.0,0.0,2024-12-26 12:40:00
2024-12-26 12:40:00,0.0,0.0,0.0,2024-12-26 12:45:00
2024-12-26 12:45:00,0.0,0.0,0.0,2024-12-26 12:50:00
2024-12-26 12:50:00,0.0,0.0,0.0,2024-12-26 12:55:00
2024-12-26 12:55:00,0.0,0.0,0.0,2024-12-26 13:00:00
2024-12-26 13:00:00,0.0,0.0,0.0,2024-12-26 13:05:00
2024-12-26 13:05:00,0.0,0.0,0.0,2024-12-26 13:10:00
2024-12-26 13:10:00,0.243,0.711,0.045,2024-12-26 13:15:00
2024-12-26 13:15:00,0.0,0.0,0.0,2024-12-26 13:20:00
2024-12-26 13:20:00,0.0,0.0,0.0,2024-12-26 13:25:00
2024-12-26 13:25:00,0.0,0.0,0.0,2024-12-26 13:30:00
2024-12-26 13:30:00,0.0,0.0,0.0,2024-12-26 13:35:00
2024-12-26 13:35:00,0.0,0.0,0.0,2024-12-26 13:40:00
2024-12-26 13:40:00,0.0,0.0,0.0,2024-12-26 13:45:00
2024-12-26 13:45:00,0.0,0.0,0.0,2024-12-26 13:50:00
2024-12-26 13:50:00,0.135,0.854,0.011,2024-12-26 13:55:00
2024-12-26 13:55:00,0.0,0.0,0.0,2024-12-26 14:00:00
2024-12-26 14:00:00,0.0,0.0,0.0,2024-12-26 14:05:00
2024-12-26 14:05:00,0.151,0.828,0.02,2024-12-26 14:10:00
2024-12-26 14:10:00,0.0,0.0,0.0,2024-12-26 14:15:00
2024-12-26 14:15:00,0.0,0.0,0.0,2024-12-26 14:20:00
2024-12-26 14:20:00,0.0,0.0,0.0,2024-12-26 14:25:00
2024-12-26 14:25:00,0.0,0.0,0.0,2024-12-26 14:30:00
2024-12-26 14:30:00,0.0,0.0,0.0,2024-12-26 14:35:00
2024-12-26 14:35:00,0.0,0.0,0.0,2024-12-26 14:40:00
2024-12-26 14:40:00,0.0,0.0,0.0,2024-12-26 14:45:00
2024-12-26 14:45:00,0.26,0.704,0.036,2024-12-26 14:50:00
2024-12-26 14:50:00,0.165,0.811,0.023,2024-12-26 14:55:00
2024-12-26 14:55:00,0.0,0.0,0.0,2024-12-26 15:00:00
2024-12-26 15:00:00,0.0,0.963,0.037,2024-12-26 15:05:00
2024-12-26 15:05:00,0.2015,0.764,0.0345,2024-12-26 15:10:00
2024-12-26 15:10:00,0.0,0.0,0.0,2024-12-26 15:15:00
2024-12-26 15:15:00,0.0,0.0,0.0,2024-12-26 15:20:00
2024-12-26 15:20:00,0.0,0.0,0.0,2024-12-26 15:25:00
2024-12-26 15:25:00,0.1505,0.806,0.044,2024-12-26 15:30:00
2024-12-26 15:30:00,0.176,0.719,0.104,2024-12-26 15:35:00
2024-12-26 15:35:00,0.0,0.0,0.0,2024-12-26 15:40:00
2024-12-26 15:40:00,0.0,0.0,0.0,2024-12-26 15:45:00
2024-12-26 15:45:00,0.0,0.0,0.0,2024-12-26 15:50:00
2024-12-26 15:50:00,0.209,0.717,0.074,2024-12-26 15:55:00
2024-12-27 09:25:00,0.1630487804878048,0.7944634146341464,0.0424878048780487,2024-12-27 09:30:00
2024-12-27 09:30:00,0.0,0.0,0.0,2024-12-27 09:35:00
2024-12-27 09:35:00,0.075,0.851,0.0745,2024-12-27 09:40:00
2024-12-27 09:40:00,0.0,0.0,0.0,2024-12-27 09:45:00
2024-12-27 09:45:00,0.0,0.0,0.0,2024-12-27 09:50:00
2024-12-27 09:50:00,0.0,0.0,0.0,2024-12-27 09:55:00
2024-12-27 09:55:00,0.192,0.767,0.04,2024-12-27 10:00:00
2024-12-27 10:00:00,0.0,0.0,0.0,2024-12-27 10:05:00
2024-12-27 10:05:00,0.0,0.0,0.0,2024-12-27 10:10:00
2024-12-27 10:10:00,0.0,0.0,0.0,2024-12-27 10:15:00
2024-12-27 10:15:00,0.0,0.0,0.0,2024-12-27 10:20:00
2024-12-27 10:20:00,0.0,0.0,0.0,2024-12-27 10:25:00
2024-12-27 10:25:00,0.0,0.0,0.0,2024-12-27 10:30:00
2024-12-27 10:30:00,0.199,0.775,0.026,2024-12-27 10:35:00
2024-12-27 10:35:00,0.146,0.833,0.021,2024-12-27 10:40:00
2024-12-27 10:40:00,0.0,0.0,0.0,2024-12-27 10:45:00
2024-12-27 10:45:00,0.0,0.0,0.0,2024-12-27 10:50:00
2024-12-27 10:50:00,0.092,0.634,0.275,2024-12-27 10:55:00
2024-12-27 10:55:00,0.0,0.0,0.0,2024-12-27 11:00:00
2024-12-27 11:00:00,0.12,0.836,0.043,2024-12-27 11:05:00
2024-12-27 11:05:00,0.0,0.0,0.0,2024-12-27 11:10:00
2024-12-27 11:10:00,0.0,0.0,0.0,2024-12-27 11:15:00
2024-12-27 11:15:00,0.0,0.0,0.0,2024-12-27 11:20:00
2024-12-27 11:20:00,0.0,0.0,0.0,2024-12-27 11:25:00
2024-12-27 11:25:00,0.0,0.0,0.0,2024-12-27 11:30:00
2024-12-27 11:30:00,0.1865,0.7565,0.0565,2024-12-27 11:35:00
2024-12-27 11:35:00,0.148,0.819,0.033,2024-12-27 11:40:00
2024-12-27 11:40:00,0.0,0.0,0.0,2024-12-27 11:45:00
2024-12-27 11:45:00,0.0,0.0,0.0,2024-12-27 11:50:00
2024-12-27 11:50:00,0.0,0.0,0.0,2024-12-27 11:55:00
2024-12-27 11:55:00,0.0,0.0,0.0,2024-12-27 12:00:00
2024-12-27 12:00:00,0.0,0.0,0.0,2024-12-27 12:05:00
2024-12-27 12:05:00,0.192,0.706,0.102,2024-12-27 12:10:00
2024-12-27 12:10:00,0.0,0.0,0.0,2024-12-27 12:15:00
2024-12-27 12:15:00,0.0,0.0,0.0,2024-12-27 12:20:00
2024-12-27 12:20:00,0.0,0.0,0.0,2024-12-27 12:25:00
2024-12-27 12:25:00,0.0,0.0,0.0,2024-12-27 12:30:00
2024-12-27 12:30:00,0.19,0.763,0.047,2024-12-27 12:35:00
2024-12-27 12:35:00,0.0,0.0,0.0,2024-12-27 12:40:00
2024-12-27 12:40:00,0.048,0.92,0.033,2024-12-27 12:45:00
2024-12-27 12:45:00,0.0,0.0,0.0,2024-12-27 12:50:00
2024-12-27 12:50:00,0.0,0.0,0.0,2024-12-27 12:55:00
2024-12-27 12:55:00,0.0,0.0,0.0,2024-12-27 13:00:00
2024-12-27 13:00:00,0.0,0.0,0.0,2024-12-27 13:05:00
2024-12-27 13:05:00,0.0,0.0,0.0,2024-12-27 13:10:00
2024-12-27 13:10:00,0.0,0.0,0.0,2024-12-27 13:15:00
2024-12-27 13:15:00,0.0,0.0,0.0,2024-12-27 13:20:00
2024-12-27 13:20:00,0.0,0.0,0.0,2024-12-27 13:25:00
2024-12-27 13:25:00,0.0,0.0,0.0,2024-12-27 13:30:00
2024-12-27 13:30:00,0.176,0.816,0.008,2024-12-27 13:35:00
2024-12-27 13:35:00,0.0723333333333333,0.8783333333333333,0.049,2024-12-27 13:40:00
2024-12-27 13:40:00,0.0,0.0,0.0,2024-12-27 13:45:00
2024-12-27 13:45:00,0.119,0.839,0.042,2024-12-27 13:50:00
2024-12-27 13:50:00,0.0,1.0,0.0,2024-12-27 13:55:00
2024-12-27 13:55:00,0.089,0.883,0.028,2024-12-27 14:00:00
2024-12-27 14:00:00,0.14125,0.8255,0.033,2024-12-27 14:05:00
2024-12-27 14:05:00,0.1755,0.68225,0.14225,2024-12-27 14:10:00
2024-12-27 14:10:00,0.0,0.0,0.0,2024-12-27 14:15:00
2024-12-27 14:15:00,0.214,0.761,0.025,2024-12-27 14:20:00
2024-12-27 14:20:00,0.0,0.0,0.0,2024-12-27 14:25:00
2024-12-27 14:25:00,0.0,0.0,0.0,2024-12-27 14:30:00
2024-12-27 14:30:00,0.0,0.0,0.0,2024-12-27 14:35:00
2024-12-27 14:35:00,0.0,0.0,0.0,2024-12-27 14:40:00
2024-12-27 14:40:00,0.0,0.0,0.0,2024-12-27 14:45:00
2024-12-27 14:45:00,0.136,0.824,0.04,2024-12-27 14:50:00
2024-12-27 14:50:00,0.0,0.0,0.0,2024-12-27 14:55:00
2024-12-27 14:55:00,0.0,0.0,0.0,2024-12-27 15:00:00
2024-12-27 15:00:00,0.112,0.877,0.011,2024-12-27 15:05:00
2024-12-27 15:05:00,0.008,0.904,0.088,2024-12-27 15:10:00
2024-12-27 15:10:00,0.0,0.0,0.0,2024-12-27 15:15:00
2024-12-27 15:15:00,0.0,0.0,0.0,2024-12-27 15:20:00
2024-12-27 15:20:00,0.224,0.7,0.076,2024-12-27 15:25:00
2024-12-27 15:25:00,0.0,0.959,0.041,2024-12-27 15:30:00
2024-12-27 15:30:00,0.0,0.0,0.0,2024-12-27 15:35:00
2024-12-27 15:35:00,0.0,0.0,0.0,2024-12-27 15:40:00
2024-12-27 15:40:00,0.0,0.0,0.0,2024-12-27 15:45:00
2024-12-27 15:45:00,0.0,0.0,0.0,2024-12-27 15:50:00
2024-12-27 15:50:00,0.0,0.0,0.0,2024-12-27 15:55:00
2024-12-30 09:25:00,0.1505159235668789,0.8078407643312102,0.0417261146496815,2024-12-30 09:30:00
2024-12-30 09:30:00,0.0,0.0,0.0,2024-12-30 09:35:00
2024-12-30 09:35:00,0.0,0.0,0.0,2024-12-30 09:40:00
2024-12-30 09:40:00,0.0,0.0,0.0,2024-12-30 09:45:00
2024-12-30 09:45:00,0.0,0.0,0.0,2024-12-30 09:50:00
2024-12-30 09:50:00,0.0,0.0,0.0,2024-12-30 09:55:00
2024-12-30 09:55:00,0.0,0.0,0.0,2024-12-30 10:00:00
2024-12-30 10:00:00,0.0,1.0,0.0,2024-12-30 10:05:00
2024-12-30 10:05:00,0.0,0.0,0.0,2024-12-30 10:10:00
2024-12-30 10:10:00,0.0,0.0,0.0,2024-12-30 10:15:00
2024-12-30 10:15:00,0.0,0.0,0.0,2024-12-30 10:20:00
2024-12-30 10:20:00,0.0,0.0,0.0,2024-12-30 10:25:00
2024-12-30 10:25:00,0.0,0.0,0.0,2024-12-30 10:30:00
2024-12-30 10:30:00,0.0,0.0,0.0,2024-12-30 10:35:00
2024-12-30 10:35:00,0.0,0.0,0.0,2024-12-30 10:40:00
2024-12-30 10:40:00,0.0,0.0,0.0,2024-12-30 10:45:00
2024-12-30 10:45:00,0.016,0.882,0.101,2024-12-30 10:50:00
2024-12-30 10:50:00,0.0,0.0,0.0,2024-12-30 10:55:00
2024-12-30 10:55:00,0.0,0.0,0.0,2024-12-30 11:00:00
2024-12-30 11:00:00,0.186,0.718,0.097,2024-12-30 11:05:00
2024-12-30 11:05:00,0.0,0.0,0.0,2024-12-30 11:10:00
2024-12-30 11:10:00,0.0,0.0,0.0,2024-12-30 11:15:00
2024-12-30 11:15:00,0.0,0.0,0.0,2024-12-30 11:20:00
2024-12-30 11:20:00,0.0,0.0,0.0,2024-12-30 11:25:00
2024-12-30 11:25:00,0.0,0.0,0.0,2024-12-30 11:30:00
2024-12-30 11:30:00,0.0535,0.912,0.0345,2024-12-30 11:35:00
2024-12-30 11:35:00,0.0,0.0,0.0,2024-12-30 11:40:00
2024-12-30 11:40:00,0.0,0.0,0.0,2024-12-30 11:45:00
2024-12-30 11:45:00,0.0,0.0,0.0,2024-12-30 11:50:00
2024-12-30 11:50:00,0.133,0.839,0.028,2024-12-30 11:55:00
2024-12-30 11:55:00,0.0,0.0,0.0,2024-12-30 12:00:00
2024-12-30 12:00:00,0.0,1.0,0.0,2024-12-30 12:05:00
2024-12-30 12:05:00,0.0,0.0,0.0,2024-12-30 12:10:00
2024-12-30 12:10:00,0.0,0.0,0.0,2024-12-30 12:15:00
2024-12-30 12:15:00,0.0,0.0,0.0,2024-12-30 12:20:00
2024-12-30 12:20:00,0.2395999999999999,0.75,0.0101999999999999,2024-12-30 12:25:00
2024-12-30 12:25:00,0.0,0.0,0.0,2024-12-30 12:30:00
2024-12-30 12:30:00,0.113,0.867,0.019,2024-12-30 12:35:00
2024-12-30 12:35:00,0.0,0.0,0.0,2024-12-30 12:40:00
2024-12-30 12:40:00,0.066,0.858,0.077,2024-12-30 12:45:00
2024-12-30 12:45:00,0.0,0.0,0.0,2024-12-30 12:50:00
2024-12-30 12:50:00,0.131,0.827,0.042,2024-12-30 12:55:00
2024-12-30 12:55:00,0.0,0.0,0.0,2024-12-30 13:00:00
2024-12-30 13:00:00,0.0,0.0,0.0,2024-12-30 13:05:00
2024-12-30 13:05:00,0.111,0.86,0.029,2024-12-30 13:10:00
2024-12-30 13:10:00,0.0,0.0,0.0,2024-12-30 13:15:00
2024-12-30 13:15:00,0.227,0.773,0.0,2024-12-30 13:20:00
2024-12-30 13:20:00,0.0,0.0,0.0,2024-12-30 13:25:00
2024-12-30 13:25:00,0.0,0.0,0.0,2024-12-30 13:30:00
2024-12-30 13:30:00,0.0,0.0,0.0,2024-12-30 13:35:00
2024-12-30 13:35:00,0.0,0.0,0.0,2024-12-30 13:40:00
2024-12-30 13:40:00,0.0,0.0,0.0,2024-12-30 13:45:00
2024-12-30 13:45:00,0.097,0.825,0.078,2024-12-30 13:50:00
2024-12-30 13:50:00,0.16,0.772,0.068,2024-12-30 13:55:00
2024-12-30 13:55:00,0.084,0.88,0.035,2024-12-30 14:00:00
2024-12-30 14:00:00,0.095,0.901,0.005,2024-12-30 14:05:00
2024-12-30 14:05:00,0.21675,0.759,0.02425,2024-12-30 14:10:00
2024-12-30 14:10:00,0.282,0.673,0.045,2024-12-30 14:15:00
2024-12-30 14:15:00,0.0,0.0,0.0,2024-12-30 14:20:00
2024-12-30 14:20:00,0.0,0.0,0.0,2024-12-30 14:25:00
2024-12-30 14:25:00,0.0,0.0,0.0,2024-12-30 14:30:00
2024-12-30 14:30:00,0.0,0.0,0.0,2024-12-30 14:35:00
2024-12-30 14:35:00,0.058,0.9275,0.0145,2024-12-30 14:40:00
2024-12-30 14:40:00,0.184,0.816,0.0,2024-12-30 14:45:00
2024-12-30 14:45:00,0.204,0.769,0.027,2024-12-30 14:50:00
2024-12-30 14:50:00,0.0,0.0,0.0,2024-12-30 14:55:00
2024-12-30 14:55:00,0.0,0.0,0.0,2024-12-30 15:00:00
2024-12-30 15:00:00,0.0,0.0,0.0,2024-12-30 15:05:00
2024-12-30 15:05:00,0.0,0.0,0.0,2024-12-30 15:10:00
2024-12-30 15:10:00,0.166,0.803,0.03,2024-12-30 15:15:00
2024-12-30 15:15:00,0.0,0.0,0.0,2024-12-30 15:20:00
2024-12-30 15:20:00,0.0,0.0,0.0,2024-12-30 15:25:00
2024-12-30 15:25:00,0.094,0.889,0.018,2024-12-30 15:30:00
2024-12-30 15:30:00,0.0,0.0,0.0,2024-12-30 15:35:00
2024-12-30 15:35:00,0.0,0.0,0.0,2024-12-30 15:40:00
2024-12-30 15:40:00,0.0,0.0,0.0,2024-12-30 15:45:00
2024-12-30 15:45:00,0.0,0.0,0.0,2024-12-30 15:50:00
2024-12-30 15:50:00,0.0,0.0,0.0,2024-12-30 15:55:00
2024-12-31 09:25:00,0.16155,0.8040666666666667,0.03445,2024-12-31 09:30:00
2024-12-31 09:30:00,0.2385,0.7045,0.0574999999999999,2024-12-31 09:35:00
2024-12-31 09:35:00,0.0,0.0,0.0,2024-12-31 09:40:00
2024-12-31 09:40:00,0.0,0.0,0.0,2024-12-31 09:45:00
2024-12-31 09:45:00,0.0,0.0,0.0,2024-12-31 09:50:00
2024-12-31 09:50:00,0.0,0.0,0.0,2024-12-31 09:55:00
2024-12-31 09:55:00,0.0,0.9,0.1,2024-12-31 10:00:00
2024-12-31 10:00:00,0.0,1.0,0.0,2024-12-31 10:05:00
2024-12-31 10:05:00,0.0,0.0,0.0,2024-12-31 10:10:00
2024-12-31 10:10:00,0.07,0.93,0.0,2024-12-31 10:15:00
2024-12-31 10:15:00,0.0,0.0,0.0,2024-12-31 10:20:00
2024-12-31 10:20:00,0.079,0.881,0.04,2024-12-31 10:25:00
2024-12-31 10:25:00,0.177,0.815,0.008,2024-12-31 10:30:00
2024-12-31 10:30:00,0.219,0.492,0.29,2024-12-31 10:35:00
2024-12-31 10:35:00,0.1725,0.8145,0.013,2024-12-31 10:40:00
2024-12-31 10:40:00,0.251,0.7295,0.0195,2024-12-31 10:45:00
2024-12-31 10:45:00,0.1355,0.8340000000000001,0.0305,2024-12-31 10:50:00
2024-12-31 10:50:00,0.0,0.0,0.0,2024-12-31 10:55:00
2024-12-31 10:55:00,0.0,0.904,0.096,2024-12-31 11:00:00
2024-12-31 11:00:00,0.0295,0.9235,0.0475,2024-12-31 11:05:00
2024-12-31 11:05:00,0.1625,0.802,0.0355,2024-12-31 11:10:00
2024-12-31 11:10:00,0.0,0.0,0.0,2024-12-31 11:15:00
2024-12-31 11:15:00,0.0,0.0,0.0,2024-12-31 11:20:00
2024-12-31 11:20:00,0.0,0.0,0.0,2024-12-31 11:25:00
2024-12-31 11:25:00,0.06,0.918,0.023,2024-12-31 11:30:00
2024-12-31 11:30:00,0.236,0.647,0.117,2024-12-31 11:35:00
2024-12-31 11:35:00,0.214,0.721,0.065,2024-12-31 11:40:00
2024-12-31 11:40:00,0.0,0.0,0.0,2024-12-31 11:45:00
2024-12-31 11:45:00,0.0,0.0,0.0,2024-12-31 11:50:00
2024-12-31 11:50:00,0.205,0.697,0.098,2024-12-31 11:55:00
2024-12-31 11:55:00,0.154,0.805,0.042,2024-12-31 12:00:00
2024-12-31 12:00:00,0.0,0.0,0.0,2024-12-31 12:05:00
2024-12-31 12:05:00,0.139,0.821,0.04,2024-12-31 12:10:00
2024-12-31 12:10:00,0.0,0.0,0.0,2024-12-31 12:15:00
2024-12-31 12:15:00,0.0,0.0,0.0,2024-12-31 12:20:00
2024-12-31 12:20:00,0.1053333333333333,0.8946666666666667,0.0,2024-12-31 12:25:00
2024-12-31 12:25:00,0.213,0.782,0.005,2024-12-31 12:30:00
2024-12-31 12:30:00,0.0,0.0,0.0,2024-12-31 12:35:00
2024-12-31 12:35:00,0.216,0.777,0.006,2024-12-31 12:40:00
2024-12-31 12:40:00,0.0,0.891,0.109,2024-12-31 12:45:00
2024-12-31 12:45:00,0.0,0.0,0.0,2024-12-31 12:50:00
2024-12-31 12:50:00,0.0,0.0,0.0,2024-12-31 12:55:00
2024-12-31 12:55:00,0.092,0.847,0.06,2024-12-31 13:00:00
2024-12-31 13:00:00,0.0,0.769,0.231,2024-12-31 13:05:00
2024-12-31 13:05:00,0.0,0.0,0.0,2024-12-31 13:10:00
2024-12-31 13:10:00,0.174,0.761,0.065,2024-12-31 13:15:00
2024-12-31 13:15:00,0.0,0.0,0.0,2024-12-31 13:20:00
2024-12-31 13:20:00,0.0435,0.8805000000000001,0.076,2024-12-31 13:25:00
2024-12-31 13:25:00,0.0,0.0,0.0,2024-12-31 13:30:00
2024-12-31 13:30:00,0.0,0.0,0.0,2024-12-31 13:35:00
2024-12-31 13:35:00,0.0,0.0,0.0,2024-12-31 13:40:00
2024-12-31 13:40:00,0.168,0.806,0.026,2024-12-31 13:45:00
2024-12-31 13:45:00,0.0,0.0,0.0,2024-12-31 13:50:00
2024-12-31 13:50:00,0.0,0.0,0.0,2024-12-31 13:55:00
2024-12-31 13:55:00,0.0,0.0,0.0,2024-12-31 14:00:00
2024-12-31 14:00:00,0.1588333333333333,0.7426666666666666,0.0986666666666666,2024-12-31 14:05:00
2024-12-31 14:05:00,0.0,0.0,0.0,2024-12-31 14:10:00
2024-12-31 14:10:00,0.0515,0.728,0.221,2024-12-31 14:15:00
2024-12-31 14:15:00,0.129,0.871,0.0,2024-12-31 14:20:00
2024-12-31 14:20:00,0.0,0.0,0.0,2024-12-31 14:25:00
2024-12-31 14:25:00,0.0,0.0,0.0,2024-12-31 14:30:00
2024-12-31 14:30:00,0.0,0.0,0.0,2024-12-31 14:35:00
2024-12-31 14:35:00,0.0,0.0,0.0,2024-12-31 14:40:00
2024-12-31 14:40:00,0.198,0.735,0.068,2024-12-31 14:45:00
2024-12-31 14:45:00,0.2215,0.7324999999999999,0.046,2024-12-31 14:50:00
2024-12-31 14:50:00,0.0,0.0,0.0,2024-12-31 14:55:00
2024-12-31 14:55:00,0.0,0.0,0.0,2024-12-31 15:00:00
2024-12-31 15:00:00,0.0755,0.8285,0.096,2024-12-31 15:05:00
2024-12-31 15:05:00,0.0,0.0,0.0,2024-12-31 15:10:00
2024-12-31 15:10:00,0.157,0.843,0.0,2024-12-31 15:15:00
2024-12-31 15:15:00,0.0,0.0,0.0,2024-12-31 15:20:00
2024-12-31 15:20:00,0.0,0.0,0.0,2024-12-31 15:25:00
2024-12-31 15:25:00,0.0,0.0,0.0,2024-12-31 15:30:00
2024-12-31 15:30:00,0.0,0.0,0.0,2024-12-31 15:35:00
2024-12-31 15:35:00,0.0,0.0,0.0,2024-12-31 15:40:00
2024-12-31 15:40:00,0.0,0.0,0.0,2024-12-31 15:45:00
2024-12-31 15:45:00,0.0,0.0,0.0,2024-12-31 15:50:00
2024-12-31 15:50:00,0.0,0.0,0.0,2024-12-31 15:55:00
2025-01-02 09:25:00,0.1226549295774648,0.8477816901408451,0.0295422535211267,2025-01-02 09:30:00
